date,state,county,retail,grocery,parks,transit,workplaces,residential,Non_Residential
2020-06-03,Virginia,Poquoson,,,,,-38.0,,-38.0
2020-06-03,Virginia,Portsmouth,2.0,8.0,,28.0,-30.0,9.0,2.0
2020-06-03,Virginia,Powhatan County,,,,,-36.0,,-36.0
2020-06-03,Virginia,Prince Edward County,-12.0,,,,-32.0,,-22.0
2020-06-03,Virginia,Prince George County,-13.0,3.0,,1.0,-31.0,11.0,-10.0
2020-06-03,Virginia,Prince William County,-17.0,2.0,64.0,-44.0,-47.0,19.0,-8.4
2020-06-03,Virginia,Pulaski County,3.0,27.0,,,-26.0,7.0,1.3333333333333333
2020-06-03,Virginia,Radford,,,,,-38.0,,-38.0
2020-06-03,Virginia,Rappahannock County,,,,,-18.0,,-18.0
2020-06-03,Virginia,Richmond,-29.0,2.0,90.0,-23.0,-43.0,13.0,-0.6
2020-06-03,Virginia,Richmond County,,,,,-23.0,,-23.0
2020-06-03,Virginia,Roanoke,-18.0,4.0,15.0,-24.0,-32.0,9.0,-11.0
2020-06-03,Virginia,Roanoke County,-4.0,12.0,,,-36.0,12.0,-9.333333333333334
2020-06-03,Virginia,Rockbridge County,-2.0,,,8.0,-29.0,,-7.666666666666667
2020-06-03,Virginia,Rockingham County,1.0,13.0,,-2.0,-30.0,9.0,-4.5
2020-06-03,Virginia,Russell County,,,,,-25.0,,-25.0
2020-06-03,Virginia,Salem,-10.0,8.0,,,-34.0,,-12.0
2020-06-03,Virginia,Scott County,,,,,-27.0,,-27.0
2020-06-03,Virginia,Shenandoah County,-2.0,10.0,,0.0,-28.0,8.0,-5.0
2020-06-03,Virginia,Smyth County,,11.0,,,-17.0,,-3.0
2020-06-03,Virginia,Southampton County,,,,,-23.0,,-23.0
2020-06-03,Virginia,Spotsylvania County,-12.0,2.0,,,-40.0,15.0,-16.666666666666668
2020-06-03,Virginia,Stafford County,-11.0,-1.0,,,-50.0,19.0,-20.666666666666668
2020-06-03,Virginia,Staunton,-6.0,9.0,,,-29.0,,-8.666666666666666
2020-06-03,Virginia,Suffolk,-8.0,8.0,,5.0,-35.0,12.0,-7.5
2020-06-03,Virginia,Surry County,,,,,-27.0,,-27.0
2020-06-03,Virginia,Sussex County,,,,24.0,-27.0,,-1.5
2020-06-03,Virginia,Tazewell County,13.0,24.0,,,-21.0,5.0,5.333333333333333
2020-06-03,Virginia,Virginia Beach,-11.0,6.0,83.0,-31.0,-37.0,13.0,2.0
2020-06-03,Virginia,Warren County,3.0,6.0,,,-32.0,10.0,-7.666666666666667
2020-06-03,Virginia,Washington County,-4.0,16.0,,-2.0,-27.0,5.0,-4.25
2020-06-03,Virginia,Waynesboro,-2.0,17.0,,,-28.0,,-4.333333333333333
2020-06-03,Virginia,Westmoreland County,,,,,-26.0,,-26.0
2020-06-03,Virginia,Williamsburg,-27.0,-2.0,,,-48.0,,-25.666666666666668
2020-06-03,Virginia,Winchester,-17.0,6.0,,,-34.0,,-15.0
2020-06-03,Virginia,Wise County,22.0,13.0,,,-34.0,,0.3333333333333333
2020-06-03,Virginia,Wythe County,-4.0,21.0,,-3.0,-27.0,,-3.25
2020-06-03,Virginia,York County,-3.0,14.0,,,-44.0,16.0,-11.0
2020-06-04,Virginia,Accomack County,-2.0,22.0,,,-23.0,7.0,-1.0
2020-06-04,Virginia,Albemarle County,-29.0,-4.0,,-31.0,-51.0,18.0,-28.75
2020-06-04,Virginia,Alexandria,-35.0,-12.0,,-61.0,-57.0,26.0,-41.25
2020-06-04,Virginia,Alleghany County,,,,-2.0,-30.0,,-16.0
2020-06-04,Virginia,Amelia County,,,,,-25.0,,-25.0
2020-06-04,Virginia,Amherst County,6.0,8.0,,,-23.0,7.0,-3.0
2020-06-04,Virginia,Appomattox County,,,,,-27.0,,-27.0
2020-06-04,Virginia,Arlington County,-54.0,-17.0,-33.0,-74.0,-68.0,30.0,-49.2
2020-06-04,Virginia,Augusta County,-12.0,4.0,,32.0,-26.0,8.0,-0.5
2020-06-04,Virginia,Bedford County,-11.0,12.0,,,-28.0,10.0,-9.0
2020-06-04,Virginia,Bland County,,,,26.0,-27.0,,-0.5
2020-06-04,Virginia,Botetourt County,-34.0,,,6.0,-34.0,10.0,-20.666666666666668
2020-06-04,Virginia,Bristol,-4.0,4.0,,,-29.0,,-9.666666666666666
2020-06-04,Virginia,Brunswick County,,,,-76.0,-20.0,,-48.0
2020-06-04,Virginia,Buchanan County,,,,,-19.0,,-19.0
2020-06-04,Virginia,Buckingham County,,,,,-29.0,,-29.0
2020-06-04,Virginia,Buena Vista,,,,,-28.0,,-28.0
2020-06-04,Virginia,Campbell County,-7.0,13.0,,,-28.0,8.0,-7.333333333333333
2020-06-04,Virginia,Caroline County,-10.0,15.0,,-4.0,-36.0,13.0,-8.75
2020-06-04,Virginia,Carroll County,,,,16.0,-24.0,,-4.0
2020-06-04,Virginia,Charles City County,,,,,-33.0,,-33.0
2020-06-04,Virginia,Charlotte County,,,,,-24.0,,-24.0
2020-06-04,Virginia,Charlottesville,-41.0,-15.0,-34.0,-63.0,-55.0,,-41.6
2020-06-04,Virginia,Chesapeake,-13.0,9.0,74.0,-17.0,-38.0,14.0,3.0
2020-06-04,Virginia,Chesterfield County,-12.0,2.0,71.0,-7.0,-42.0,15.0,2.4
2020-06-04,Virginia,Clarke County,,,,,-36.0,,-36.0
2020-06-04,Virginia,Colonial Heights,-11.0,11.0,,,-32.0,,-10.666666666666666
2020-06-04,Virginia,Covington,,,,,-26.0,,-26.0
2020-06-04,Virginia,Craig County,,,,,-26.0,,-26.0
2020-06-04,Virginia,Culpeper County,-13.0,8.0,,,-34.0,12.0,-13.0
2020-06-04,Virginia,Cumberland County,,,,,-23.0,,-23.0
2020-06-04,Virginia,Danville,-1.0,19.0,,,-24.0,6.0,-2.0
2020-06-04,Virginia,Dickenson County,,,,,-24.0,,-24.0
2020-06-04,Virginia,Dinwiddie County,,,,,-26.0,8.0,-26.0
2020-06-04,Virginia,Emporia,-8.0,,,27.0,-21.0,,-0.6666666666666666
2020-06-04,Virginia,Essex County,,,,,-31.0,,-31.0
2020-06-04,Virginia,Fairfax,-39.0,-18.0,,,-60.0,,-39.0
2020-06-04,Virginia,Fairfax County,-35.0,-12.0,6.0,-56.0,-58.0,25.0,-31.0
2020-06-04,Virginia,Falls Church,-41.0,,,,-70.0,,-55.5
2020-06-04,Virginia,Fauquier County,-12.0,-3.0,,,-37.0,14.0,-17.333333333333332
2020-06-04,Virginia,Floyd County,,,,,-27.0,,-27.0
2020-06-04,Virginia,Fluvanna County,,,,,-35.0,,-35.0
2020-06-04,Virginia,Franklin,,,,5.0,-23.0,,-9.0
2020-06-04,Virginia,Franklin County,4.0,11.0,,,-26.0,9.0,-3.6666666666666665
2020-06-04,Virginia,Frederick County,-6.0,12.0,,-6.0,-30.0,12.0,-7.5
2020-06-04,Virginia,Fredericksburg,-24.0,-9.0,,-71.0,-48.0,,-38.0
2020-06-04,Virginia,Galax,-2.0,,,,-32.0,,-17.0
2020-06-04,Virginia,Giles County,,,,,-32.0,,-32.0
2020-06-04,Virginia,Gloucester County,-4.0,34.0,,,-26.0,10.0,1.3333333333333333
2020-06-04,Virginia,Goochland County,,,,,-39.0,,-39.0
2020-06-04,Virginia,Grayson County,,,,,-23.0,,-23.0
2020-06-04,Virginia,Greene County,,,,,-36.0,,-36.0
2020-06-04,Virginia,Greensville County,,,,9.0,-29.0,,-10.0
2020-06-04,Virginia,Halifax County,-7.0,17.0,,,-20.0,6.0,-3.3333333333333335
2020-06-04,Virginia,Hampton,-17.0,3.0,111.0,-20.0,-35.0,12.0,8.4
2020-06-04,Virginia,Hanover County,-7.0,4.0,,5.0,-41.0,15.0,-9.75
2020-06-04,Virginia,Harrisonburg,-20.0,-3.0,,-11.0,-35.0,11.0,-17.25
2020-06-04,Virginia,Henrico County,-22.0,-2.0,13.0,-50.0,-44.0,16.0,-21.0
2020-06-04,Virginia,Henry County,0.0,6.0,,,-24.0,7.0,-6.0
2020-06-04,Virginia,Hopewell,-8.0,6.0,,,-29.0,8.0,-10.333333333333334
2020-06-04,Virginia,Isle of Wight County,-9.0,10.0,,,-33.0,13.0,-10.666666666666666
2020-06-04,Virginia,James City County,-18.0,12.0,,,-40.0,13.0,-15.333333333333334
2020-06-04,Virginia,King George County,-4.0,1.0,,-70.0,-39.0,,-28.0
2020-06-04,Virginia,King William County,,,,,-33.0,,-33.0
2020-06-04,Virginia,King and Queen County,,,,,-24.0,,-24.0
2020-06-04,Virginia,Lancaster County,,,,,-27.0,,-27.0
2020-06-04,Virginia,Lee County,,,,,-31.0,,-31.0
2020-06-04,Virginia,Loudoun County,-29.0,-12.0,-11.0,-74.0,-57.0,25.0,-36.6
2020-06-04,Virginia,Louisa County,5.0,8.0,,,-29.0,12.0,-5.333333333333333
2020-06-04,Virginia,Lunenburg County,,,,,-24.0,,-24.0
2020-06-04,Virginia,Lynchburg,-21.0,-8.0,,-15.0,-33.0,11.0,-19.25
2020-06-04,Virginia,Madison County,,,,,-29.0,,-29.0
2020-06-04,Virginia,Manassas,-17.0,0.0,,-44.0,-38.0,16.0,-24.75
2020-06-04,Virginia,Manassas Park,,,,,-42.0,,-42.0
2020-06-04,Virginia,Martinsville,-3.0,-6.0,,,-31.0,,-13.333333333333334
2020-06-04,Virginia,Mathews County,,,,,-24.0,,-24.0
2020-06-04,Virginia,Mecklenburg County,2.0,25.0,,5.0,-21.0,,2.75
2020-06-04,Virginia,Middlesex County,,,,,-25.0,,-25.0
2020-06-04,Virginia,Montgomery County,-31.0,3.0,,-22.0,-43.0,16.0,-23.25
2020-06-04,Virginia,Nelson County,,,,,-35.0,,-35.0
2020-06-04,Virginia,New Kent County,-3.0,,,8.0,-39.0,,-11.333333333333334
2020-06-04,Virginia,Newport News,-18.0,4.0,41.0,-34.0,-35.0,12.0,-8.4
2020-06-04,Virginia,Norfolk,-20.0,4.0,53.0,-17.0,-35.0,11.0,-3.0
2020-06-04,Virginia,Northampton County,,,,,-22.0,,-22.0
2020-06-04,Virginia,Northumberland County,,,,,-13.0,,-13.0
2020-06-04,Virginia,Nottoway County,,,,,-16.0,,-16.0
2020-06-04,Virginia,Orange County,-9.0,13.0,,,-33.0,12.0,-9.666666666666666
2020-06-04,Virginia,Page County,,,,,-27.0,,-27.0
2020-06-04,Virginia,Patrick County,,,,,-20.0,,-20.0
2020-06-04,Virginia,Petersburg,-2.0,15.0,,,-27.0,7.0,-4.666666666666667
2020-06-04,Virginia,Pittsylvania County,8.0,7.0,,,-22.0,6.0,-2.3333333333333335
2020-06-04,Virginia,Poquoson,,,,,-41.0,,-41.0
2020-06-04,Virginia,Portsmouth,-4.0,5.0,,12.0,-30.0,10.0,-4.25
2020-06-04,Virginia,Powhatan County,-7.0,,,,-36.0,,-21.5
2020-06-04,Virginia,Prince Edward County,-12.0,,,,-29.0,,-20.5
2020-06-04,Virginia,Prince George County,-15.0,2.0,,-2.0,-26.0,11.0,-10.25
2020-06-04,Virginia,Prince William County,-19.0,-1.0,51.0,-41.0,-47.0,20.0,-11.4
2020-06-04,Virginia,Pulaski County,4.0,25.0,,,-25.0,9.0,1.3333333333333333
2020-06-04,Virginia,Radford,,,,,-34.0,,-34.0
2020-06-04,Virginia,Rappahannock County,,,,,-18.0,,-18.0
2020-06-04,Virginia,Richmond,-28.0,3.0,77.0,-26.0,-44.0,13.0,-3.6
2020-06-04,Virginia,Richmond County,,,,,-22.0,,-22.0
2020-06-04,Virginia,Roanoke,-23.0,4.0,-9.0,-24.0,-32.0,10.0,-16.8
2020-06-04,Virginia,Roanoke County,-10.0,11.0,,,-36.0,13.0,-11.666666666666666
2020-06-04,Virginia,Rockbridge County,-7.0,,,-1.0,-28.0,,-12.0
2020-06-04,Virginia,Rockingham County,-2.0,5.0,,3.0,-29.0,9.0,-5.75
2020-06-04,Virginia,Russell County,,,,,-23.0,,-23.0
2020-06-04,Virginia,Salem,-14.0,4.0,,,-34.0,,-14.666666666666666
2020-06-04,Virginia,Scott County,,,,,-26.0,,-26.0
2020-06-04,Virginia,Shenandoah County,-3.0,15.0,,-7.0,-30.0,10.0,-6.25
2020-06-04,Virginia,Smyth County,-1.0,5.0,,,-20.0,,-5.333333333333333
2020-06-04,Virginia,Southampton County,,,,,-22.0,,-22.0
2020-06-04,Virginia,Spotsylvania County,-11.0,5.0,,,-40.0,15.0,-15.333333333333334
2020-06-04,Virginia,Stafford County,-16.0,-1.0,,,-49.0,19.0,-22.0
2020-06-04,Virginia,Staunton,-6.0,-1.0,,,-33.0,,-13.333333333333334
2020-06-04,Virginia,Suffolk,-11.0,7.0,,-1.0,-35.0,12.0,-10.0
2020-06-04,Virginia,Surry County,,,,,-24.0,,-24.0
2020-06-04,Virginia,Sussex County,,,,23.0,-23.0,,0.0
2020-06-04,Virginia,Tazewell County,12.0,23.0,,,-19.0,5.0,5.333333333333333
2020-06-04,Virginia,Virginia Beach,-13.0,5.0,74.0,-26.0,-37.0,14.0,0.6
2020-06-04,Virginia,Warren County,-5.0,3.0,,,-32.0,11.0,-11.333333333333334
2020-06-04,Virginia,Washington County,-6.0,14.0,,1.0,-26.0,6.0,-4.25
2020-06-04,Virginia,Waynesboro,-6.0,12.0,,,-29.0,,-7.666666666666667
2020-06-04,Virginia,Westmoreland County,,,,,-29.0,,-29.0
2020-06-04,Virginia,Williamsburg,-35.0,10.0,,,-46.0,,-23.666666666666668
2020-06-04,Virginia,Winchester,-18.0,5.0,,,-33.0,,-15.333333333333334
2020-06-04,Virginia,Wise County,8.0,7.0,,,-30.0,,-5.0
2020-06-04,Virginia,Wythe County,-7.0,17.0,,-1.0,-25.0,,-4.0
2020-06-04,Virginia,York County,-6.0,7.0,,,-43.0,16.0,-14.0
2020-06-05,Virginia,Accomack County,-2.0,14.0,,,-21.0,8.0,-3.0
2020-06-05,Virginia,Albemarle County,-28.0,-12.0,31.0,-40.0,-48.0,18.0,-19.4
2020-06-05,Virginia,Alexandria,-39.0,-12.0,38.0,-60.0,-53.0,24.0,-25.2
2020-06-05,Virginia,Alleghany County,,,,-4.0,-28.0,,-16.0
2020-06-05,Virginia,Amelia County,,,,,-26.0,,-26.0
2020-06-05,Virginia,Amherst County,4.0,4.0,,,-22.0,,-4.666666666666667
2020-06-05,Virginia,Appomattox County,3.0,,,,-24.0,,-10.5
2020-06-05,Virginia,Arlington County,-53.0,-17.0,-36.0,-74.0,-63.0,28.0,-48.6
2020-06-05,Virginia,Augusta County,-19.0,8.0,,8.0,-28.0,11.0,-7.75
2020-06-05,Virginia,Bedford County,-11.0,10.0,,,-30.0,10.0,-10.333333333333334
2020-06-05,Virginia,Bland County,,,,37.0,,,37.0
2020-06-05,Virginia,Botetourt County,-32.0,6.0,,-12.0,-32.0,,-17.5
2020-06-05,Virginia,Bristol,-15.0,-3.0,,,-27.0,,-15.0
2020-06-05,Virginia,Brunswick County,,,,-74.0,-22.0,,-48.0
2020-06-05,Virginia,Buchanan County,,,,,-20.0,,-20.0
2020-06-05,Virginia,Buckingham County,,,,,-30.0,,-30.0
2020-06-05,Virginia,Buena Vista,,,,,-32.0,,-32.0
2020-06-05,Virginia,Campbell County,-6.0,4.0,,,-25.0,8.0,-9.0
2020-06-05,Virginia,Caroline County,-25.0,9.0,,0.0,-35.0,12.0,-12.75
2020-06-05,Virginia,Carroll County,,,,26.0,-23.0,,1.5
2020-06-05,Virginia,Charles City County,,,,,-34.0,,-34.0
2020-06-05,Virginia,Charlotte County,,,,,-27.0,,-27.0
2020-06-05,Virginia,Charlottesville,-41.0,-19.0,-17.0,-60.0,-51.0,,-37.6
2020-06-05,Virginia,Chesapeake,-14.0,10.0,63.0,-19.0,-36.0,14.0,0.8
2020-06-05,Virginia,Chesterfield County,-16.0,-1.0,59.0,-2.0,-41.0,15.0,-0.2
2020-06-05,Virginia,Clarke County,,,,,-38.0,,-38.0
2020-06-05,Virginia,Colonial Heights,-21.0,-1.0,,,-31.0,,-17.666666666666668
2020-06-05,Virginia,Covington,,,,,-29.0,,-29.0
2020-06-05,Virginia,Culpeper County,-18.0,-3.0,,,-33.0,11.0,-18.0
2020-06-05,Virginia,Cumberland County,,,,,-30.0,,-30.0
2020-06-05,Virginia,Danville,-10.0,3.0,,,-25.0,7.0,-10.666666666666666
2020-06-05,Virginia,Dickenson County,,,,,-28.0,,-28.0
2020-06-05,Virginia,Dinwiddie County,,12.0,,,-25.0,,-6.5
2020-06-05,Virginia,Emporia,-23.0,,,16.0,-17.0,,-8.0
2020-06-05,Virginia,Essex County,-7.0,,,,-22.0,,-14.5
2020-06-05,Virginia,Fairfax,-38.0,-12.0,,,-53.0,,-34.333333333333336
2020-06-05,Virginia,Fairfax County,-36.0,-12.0,1.0,-54.0,-55.0,24.0,-31.2
2020-06-05,Virginia,Falls Church,-42.0,,,,-64.0,,-53.0
2020-06-05,Virginia,Fauquier County,-7.0,-12.0,,,-37.0,15.0,-18.666666666666668
2020-06-05,Virginia,Floyd County,,,,,-29.0,,-29.0
2020-06-05,Virginia,Fluvanna County,,-4.0,,,-33.0,,-18.5
2020-06-05,Virginia,Franklin,,,,2.0,-19.0,,-8.5
2020-06-05,Virginia,Franklin County,0.0,12.0,,,-28.0,9.0,-5.333333333333333
2020-06-05,Virginia,Frederick County,-15.0,-3.0,,-1.0,-33.0,13.0,-13.0
2020-06-05,Virginia,Fredericksburg,-29.0,-11.0,,-63.0,-43.0,,-36.5
2020-06-05,Virginia,Galax,-16.0,,,,-26.0,,-21.0
2020-06-05,Virginia,Giles County,,,,,-29.0,,-29.0
2020-06-05,Virginia,Gloucester County,-7.0,21.0,,,-24.0,9.0,-3.3333333333333335
2020-06-05,Virginia,Goochland County,,,,,-37.0,,-37.0
2020-06-05,Virginia,Grayson County,,,,,-23.0,,-23.0
2020-06-05,Virginia,Greene County,,,,,-35.0,,-35.0
2020-06-05,Virginia,Greensville County,,,,4.0,-22.0,,-9.0
2020-06-05,Virginia,Halifax County,-12.0,8.0,,,-22.0,,-8.666666666666666
2020-06-05,Virginia,Hampton,-21.0,0.0,,-11.0,-34.0,12.0,-16.5
2020-06-05,Virginia,Hanover County,-8.0,-1.0,,1.0,-41.0,13.0,-12.25
2020-06-05,Virginia,Harrisonburg,-27.0,-10.0,,-10.0,-33.0,12.0,-20.0
2020-06-05,Virginia,Henrico County,-22.0,-6.0,1.0,-54.0,-43.0,16.0,-24.8
2020-06-05,Virginia,Henry County,-9.0,-1.0,,,-25.0,8.0,-11.666666666666666
2020-06-05,Virginia,Hopewell,-19.0,0.0,,,-30.0,,-16.333333333333332
2020-06-05,Virginia,Isle of Wight County,-13.0,4.0,,,-31.0,13.0,-13.333333333333334
2020-06-05,Virginia,James City County,-21.0,-4.0,,,-39.0,14.0,-21.333333333333332
2020-06-05,Virginia,King George County,-9.0,-2.0,,-45.0,-37.0,,-23.25
2020-06-05,Virginia,King William County,-1.0,,,,-34.0,,-17.5
2020-06-05,Virginia,King and Queen County,,,,,-31.0,,-31.0
2020-06-05,Virginia,Lancaster County,,,,,-19.0,,-19.0
2020-06-05,Virginia,Lee County,,,,,-28.0,,-28.0
2020-06-05,Virginia,Lexington,,-2.0,,,,,-2.0
2020-06-05,Virginia,Loudoun County,-33.0,-14.0,-18.0,-76.0,-54.0,23.0,-39.0
2020-06-05,Virginia,Louisa County,-3.0,9.0,,,-29.0,12.0,-7.666666666666667
2020-06-05,Virginia,Lunenburg County,,,,,-29.0,,-29.0
2020-06-05,Virginia,Lynchburg,-21.0,-10.0,,-19.0,-32.0,11.0,-20.5
2020-06-05,Virginia,Madison County,,,,,-30.0,,-30.0
2020-06-05,Virginia,Manassas,-15.0,3.0,,-39.0,-37.0,16.0,-22.0
2020-06-05,Virginia,Manassas Park,,,,,-41.0,,-41.0
2020-06-05,Virginia,Martinsville,-1.0,-7.0,,,-31.0,,-13.0
2020-06-05,Virginia,Mathews County,,,,,-23.0,,-23.0
2020-06-05,Virginia,Mecklenburg County,-4.0,18.0,,8.0,-24.0,,-0.5
2020-06-05,Virginia,Middlesex County,,,,,-19.0,,-19.0
2020-06-05,Virginia,Montgomery County,-32.0,-3.0,,-21.0,-39.0,16.0,-23.75
2020-06-05,Virginia,Nelson County,,,,,-33.0,,-33.0
2020-06-05,Virginia,New Kent County,-2.0,8.0,,-1.0,-36.0,,-7.75
2020-06-05,Virginia,Newport News,-18.0,1.0,61.0,-31.0,-32.0,12.0,-3.8
2020-06-05,Virginia,Norfolk,-22.0,0.0,24.0,-21.0,-34.0,11.0,-10.6
2020-06-05,Virginia,Northampton County,,12.0,,,-23.0,,-5.5
2020-06-05,Virginia,Northumberland County,,,,,-15.0,,-15.0
2020-06-05,Virginia,Norton,-10.0,,,,,,-10.0
2020-06-05,Virginia,Nottoway County,,,,,-17.0,,-17.0
2020-06-05,Virginia,Orange County,-5.0,10.0,,,-34.0,,-9.666666666666666
2020-06-05,Virginia,Page County,,,,,-25.0,,-25.0
2020-06-05,Virginia,Patrick County,,,,,-22.0,,-22.0
2020-06-05,Virginia,Petersburg,-3.0,4.0,,,-28.0,9.0,-9.0
2020-06-05,Virginia,Pittsylvania County,1.0,8.0,,,-22.0,6.0,-4.333333333333333
2020-06-05,Virginia,Poquoson,,,,,-38.0,,-38.0
2020-06-05,Virginia,Portsmouth,-8.0,3.0,,12.0,-30.0,10.0,-5.75
2020-06-05,Virginia,Powhatan County,-3.0,,,,-34.0,,-18.5
2020-06-05,Virginia,Prince Edward County,-22.0,,,,-26.0,,-24.0
2020-06-05,Virginia,Prince George County,-19.0,-2.0,,-6.0,-31.0,13.0,-14.5
2020-06-05,Virginia,Prince William County,-21.0,-1.0,58.0,-34.0,-45.0,20.0,-8.6
2020-06-05,Virginia,Pulaski County,-4.0,4.0,,,-25.0,11.0,-8.333333333333334
2020-06-05,Virginia,Radford,,,,,-40.0,,-40.0
2020-06-05,Virginia,Rappahannock County,,,,,-22.0,,-22.0
2020-06-05,Virginia,Richmond,-35.0,-1.0,113.0,-23.0,-41.0,13.0,2.6
2020-06-05,Virginia,Richmond County,,,,,-19.0,,-19.0
2020-06-05,Virginia,Roanoke,-22.0,-4.0,11.0,-23.0,-32.0,10.0,-14.0
2020-06-05,Virginia,Roanoke County,-10.0,-6.0,,,-36.0,14.0,-17.333333333333332
2020-06-05,Virginia,Rockbridge County,-15.0,,,4.0,-28.0,,-13.0
2020-06-05,Virginia,Rockingham County,-11.0,-1.0,,1.0,-31.0,11.0,-10.5
2020-06-05,Virginia,Russell County,,-5.0,,,-24.0,,-14.5
2020-06-05,Virginia,Salem,-16.0,-3.0,,,-35.0,,-18.0
2020-06-05,Virginia,Scott County,,,,,-29.0,,-29.0
2020-06-05,Virginia,Shenandoah County,-12.0,5.0,,-9.0,-32.0,11.0,-12.0
2020-06-05,Virginia,Smyth County,0.0,1.0,,,-17.0,,-5.333333333333333
2020-06-05,Virginia,Southampton County,,,,,-24.0,,-24.0
2020-06-05,Virginia,Spotsylvania County,-16.0,1.0,,,-39.0,15.0,-18.0
2020-06-05,Virginia,Stafford County,-12.0,-2.0,53.0,,-48.0,19.0,-2.25
2020-06-05,Virginia,Staunton,-9.0,-1.0,,,-31.0,,-13.666666666666666
2020-06-05,Virginia,Suffolk,-16.0,4.0,,5.0,-35.0,13.0,-10.5
2020-06-05,Virginia,Surry County,,,,,-28.0,,-28.0
2020-06-05,Virginia,Sussex County,,,,-5.0,-25.0,,-15.0
2020-06-05,Virginia,Tazewell County,0.0,9.0,,,-21.0,,-4.0
2020-06-05,Virginia,Virginia Beach,-13.0,2.0,70.0,-29.0,-36.0,14.0,-1.2
2020-06-05,Virginia,Warren County,-5.0,-1.0,,,-30.0,11.0,-12.0
2020-06-05,Virginia,Washington County,-12.0,1.0,,6.0,-28.0,8.0,-8.25
2020-06-05,Virginia,Waynesboro,-14.0,5.0,,,-31.0,,-13.333333333333334
2020-06-05,Virginia,Westmoreland County,,,,,-31.0,,-31.0
2020-06-05,Virginia,Williamsburg,-34.0,0.0,,,-43.0,,-25.666666666666668
2020-06-05,Virginia,Winchester,-29.0,-10.0,,,-32.0,,-23.666666666666668
2020-06-05,Virginia,Wise County,0.0,-7.0,,,-33.0,,-13.333333333333334
2020-06-05,Virginia,Wythe County,-16.0,12.0,,-2.0,-26.0,,-8.0
2020-06-05,Virginia,York County,-9.0,7.0,64.0,,-44.0,16.0,4.5
2020-06-06,Virginia,Accomack County,28.0,45.0,,,1.0,,24.666666666666668
2020-06-06,Virginia,Albemarle County,-30.0,-5.0,72.0,-16.0,-24.0,6.0,-0.6
2020-06-06,Virginia,Alexandria,-40.0,-4.0,81.0,-42.0,-22.0,9.0,-5.4
2020-06-06,Virginia,Alleghany County,,,,,-8.0,,-8.0
2020-06-06,Virginia,Amherst County,14.0,13.0,,,-8.0,,6.333333333333333
2020-06-06,Virginia,Appomattox County,,,,,-8.0,,-8.0
2020-06-06,Virginia,Arlington County,-48.0,-13.0,27.0,-60.0,-14.0,10.0,-21.6
2020-06-06,Virginia,Augusta County,-19.0,12.0,,13.0,-9.0,2.0,-0.75
2020-06-06,Virginia,Bath County,,,-35.0,,,,-35.0
2020-06-06,Virginia,Bedford County,-6.0,25.0,,,-8.0,3.0,3.6666666666666665
2020-06-06,Virginia,Bland County,,,,81.0,,,81.0
2020-06-06,Virginia,Botetourt County,-33.0,,,14.0,-13.0,,-10.666666666666666
2020-06-06,Virginia,Bristol,-21.0,4.0,,,-18.0,,-11.666666666666666
2020-06-06,Virginia,Brunswick County,,,,-74.0,2.0,,-36.0
2020-06-06,Virginia,Campbell County,-4.0,14.0,,,-11.0,,-0.3333333333333333
2020-06-06,Virginia,Caroline County,-6.0,,,10.0,-10.0,,-2.0
2020-06-06,Virginia,Carroll County,,,,44.0,2.0,,23.0
2020-06-06,Virginia,Charlottesville,-50.0,-23.0,-9.0,-66.0,-28.0,,-35.2
2020-06-06,Virginia,Chesapeake,-17.0,11.0,,-22.0,-12.0,5.0,-10.0
2020-06-06,Virginia,Chesterfield County,-20.0,-3.0,67.0,8.0,-11.0,5.0,8.2
2020-06-06,Virginia,Colonial Heights,-25.0,-3.0,,,-19.0,,-15.666666666666666
2020-06-06,Virginia,Culpeper County,-16.0,9.0,,,-3.0,,-3.3333333333333335
2020-06-06,Virginia,Danville,-13.0,7.0,,,-11.0,,-5.666666666666667
2020-06-06,Virginia,Dinwiddie County,,,,,-4.0,,-4.0
2020-06-06,Virginia,Emporia,-13.0,,,,,,-13.0
2020-06-06,Virginia,Essex County,-5.0,,,,-10.0,,-7.5
2020-06-06,Virginia,Fairfax,-42.0,-9.0,,,-23.0,,-24.666666666666668
2020-06-06,Virginia,Fairfax County,-37.0,-8.0,106.0,-36.0,-21.0,10.0,0.8
2020-06-06,Virginia,Falls Church,-49.0,,,,,,-49.0
2020-06-06,Virginia,Fauquier County,2.0,4.0,,,-4.0,,0.6666666666666666
2020-06-06,Virginia,Fluvanna County,,,,,-11.0,,-11.0
2020-06-06,Virginia,Franklin County,19.0,18.0,,,-5.0,,10.666666666666666
2020-06-06,Virginia,Frederick County,-11.0,11.0,,-4.0,-10.0,4.0,-3.5
2020-06-06,Virginia,Fredericksburg,-35.0,-3.0,,,-27.0,,-21.666666666666668
2020-06-06,Virginia,Galax,-15.0,,,,,,-15.0
2020-06-06,Virginia,Giles County,,,,,-8.0,,-8.0
2020-06-06,Virginia,Gloucester County,-7.0,,,,-2.0,,-4.5
2020-06-06,Virginia,Greene County,,,,,-14.0,,-14.0
2020-06-06,Virginia,Greensville County,,,,15.0,,,15.0
2020-06-06,Virginia,Halifax County,-6.0,12.0,,,-5.0,,0.3333333333333333
2020-06-06,Virginia,Hampton,-23.0,4.0,,-3.0,-15.0,5.0,-9.25
