,state,county,date,variable,value
425,Virginia,Alexandria,2020-05-02,Non_Residential,-7.4
426,Virginia,Alexandria,2020-05-03,Non_Residential,-32.2
427,Virginia,Alexandria,2020-05-04,Non_Residential,-19.6
428,Virginia,Alexandria,2020-05-05,Non_Residential,-29.0
429,Virginia,Alexandria,2020-05-06,Non_Residential,-40.2
430,Virginia,Alexandria,2020-05-07,Non_Residential,-44.25
431,Virginia,Alexandria,2020-05-08,Non_Residential,-40.8
432,Virginia,Alexandria,2020-05-09,Non_Residential,-34.6
433,Virginia,Alexandria,2020-05-10,Non_Residential,-15.8
434,Virginia,Alexandria,2020-05-11,Non_Residential,-33.0
435,Virginia,Alexandria,2020-05-12,Non_Residential,-23.2
436,Virginia,Alexandria,2020-05-13,Non_Residential,-13.8
437,Virginia,Alexandria,2020-05-14,Non_Residential,-46.5
438,Virginia,Alexandria,2020-05-15,Non_Residential,-11.8
439,Virginia,Alexandria,2020-05-16,Non_Residential,-9.6
440,Virginia,Alexandria,2020-05-17,Non_Residential,-20.8
441,Virginia,Alexandria,2020-05-18,Non_Residential,-29.0
442,Virginia,Alexandria,2020-05-19,Non_Residential,-25.2
443,Virginia,Alexandria,2020-05-20,Non_Residential,-23.4
444,Virginia,Alexandria,2020-05-21,Non_Residential,-44.25
445,Virginia,Alexandria,2020-05-22,Non_Residential,-30.4
446,Virginia,Alexandria,2020-05-23,Non_Residential,-34.75
447,Virginia,Alexandria,2020-05-24,Non_Residential,-15.8
448,Virginia,Alexandria,2020-05-25,Non_Residential,-50.75
449,Virginia,Alexandria,2020-05-26,Non_Residential,-43.0
450,Virginia,Alexandria,2020-05-27,Non_Residential,-12.4
451,Virginia,Alexandria,2020-05-28,Non_Residential,-45.0
452,Virginia,Alexandria,2020-05-29,Non_Residential,-16.0
453,Virginia,Alexandria,2020-05-30,Non_Residential,-30.0
454,Virginia,Alexandria,2020-05-31,Non_Residential,3.4
455,Virginia,Alexandria,2020-06-01,Non_Residential,-40.25
456,Virginia,Alexandria,2020-06-02,Non_Residential,-41.0
457,Virginia,Alexandria,2020-06-03,Non_Residential,-11.4
458,Virginia,Alexandria,2020-06-04,Non_Residential,-41.25
459,Virginia,Alexandria,2020-06-05,Non_Residential,-25.2
460,Virginia,Alexandria,2020-06-06,Non_Residential,-5.4
461,Virginia,Alexandria,2020-06-07,Non_Residential,8.2
462,Virginia,Alexandria,2020-06-08,Non_Residential,-38.5
463,Virginia,Alexandria,2020-06-09,Non_Residential,-4.2
464,Virginia,Alexandria,2020-06-10,Non_Residential,-14.8
465,Virginia,Alexandria,2020-06-11,Non_Residential,-40.75
466,Virginia,Alexandria,2020-06-12,Non_Residential,-35.75
467,Virginia,Alexandria,2020-06-13,Non_Residential,-23.75
468,Virginia,Alexandria,2020-06-14,Non_Residential,13.8
469,Virginia,Alexandria,2020-06-15,Non_Residential,-4.2
470,Virginia,Alexandria,2020-06-16,Non_Residential,-35.25
471,Virginia,Alexandria,2020-06-17,Non_Residential,-28.4
472,Virginia,Alexandria,2020-06-18,Non_Residential,-36.5
473,Virginia,Alexandria,2020-06-19,Non_Residential,-35.75
474,Virginia,Alexandria,2020-06-20,Non_Residential,-13.4
475,Virginia,Alexandria,2020-06-21,Non_Residential,6.0
476,Virginia,Alexandria,2020-06-22,Non_Residential,-17.2
477,Virginia,Alexandria,2020-06-23,Non_Residential,-35.25
478,Virginia,Alexandria,2020-06-24,Non_Residential,4.2
479,Virginia,Alexandria,2020-06-25,Non_Residential,-35.5
480,Virginia,Alexandria,2020-06-26,Non_Residential,-34.0
481,Virginia,Alexandria,2020-06-27,Non_Residential,-26.5
482,Virginia,Alexandria,2020-06-28,Non_Residential,0.0
483,Virginia,Alexandria,2020-06-29,Non_Residential,-4.2
484,Virginia,Alexandria,2020-06-30,Non_Residential,5.6
485,Virginia,Alexandria,2020-07-01,Non_Residential,-2.6
486,Virginia,Alexandria,2020-07-02,Non_Residential,-33.0
487,Virginia,Alexandria,2020-07-03,Non_Residential,-38.25
488,Virginia,Alexandria,2020-07-04,Non_Residential,-37.5
489,Virginia,Alexandria,2020-07-05,Non_Residential,-14.0
490,Virginia,Alexandria,2020-07-06,Non_Residential,-18.8
491,Virginia,Alexandria,2020-07-07,Non_Residential,-2.2
492,Virginia,Alexandria,2020-07-08,Non_Residential,-6.0
493,Virginia,Alexandria,2020-07-09,Non_Residential,-37.0
494,Virginia,Alexandria,2020-07-10,Non_Residential,-36.25
495,Virginia,Alexandria,2020-07-11,Non_Residential,-2.0
496,Virginia,Alexandria,2020-07-12,Non_Residential,-4.2
497,Virginia,Alexandria,2020-07-13,Non_Residential,-6.4
498,Virginia,Alexandria,2020-07-14,Non_Residential,3.8
499,Virginia,Alexandria,2020-07-15,Non_Residential,-4.2
500,Virginia,Alexandria,2020-07-16,Non_Residential,-37.0
501,Virginia,Alexandria,2020-07-17,Non_Residential,-36.75
502,Virginia,Alexandria,2020-07-18,Non_Residential,-28.0
503,Virginia,Alexandria,2020-07-19,Non_Residential,-10.6
504,Virginia,Alexandria,2020-07-20,Non_Residential,-27.2
505,Virginia,Alexandria,2020-07-21,Non_Residential,-16.0
506,Virginia,Alexandria,2020-07-22,Non_Residential,-28.2
507,Virginia,Alexandria,2020-07-23,Non_Residential,-36.75
508,Virginia,Alexandria,2020-07-24,Non_Residential,-35.75
509,Virginia,Alexandria,2020-07-25,Non_Residential,-2.2
510,Virginia,Alexandria,2020-07-26,Non_Residential,-3.0
511,Virginia,Alexandria,2020-07-27,Non_Residential,-12.8
512,Virginia,Alexandria,2020-07-28,Non_Residential,-9.0
513,Virginia,Alexandria,2020-07-29,Non_Residential,-6.0
514,Virginia,Alexandria,2020-07-30,Non_Residential,-37.0
515,Virginia,Alexandria,2020-07-31,Non_Residential,-37.5
516,Virginia,Alexandria,2020-08-01,Non_Residential,-25.75
517,Virginia,Alexandria,2020-08-02,Non_Residential,-5.4
518,Virginia,Alexandria,2020-08-03,Non_Residential,-26.8
519,Virginia,Alexandria,2020-08-04,Non_Residential,-12.4
520,Virginia,Alexandria,2020-08-05,Non_Residential,2.4
521,Virginia,Alexandria,2020-08-06,Non_Residential,-20.8
522,Virginia,Alexandria,2020-08-07,Non_Residential,-35.25
523,Virginia,Alexandria,2020-08-08,Non_Residential,-24.75
524,Virginia,Alexandria,2020-08-09,Non_Residential,-1.2
525,Virginia,Alexandria,2020-08-10,Non_Residential,-10.4
526,Virginia,Alexandria,2020-08-11,Non_Residential,-4.2
527,Virginia,Alexandria,2020-08-12,Non_Residential,-14.8
528,Virginia,Alexandria,2020-08-13,Non_Residential,-40.5
529,Virginia,Alexandria,2020-08-14,Non_Residential,-35.5
530,Virginia,Alexandria,2020-08-15,Non_Residential,-27.0
531,Virginia,Alexandria,2020-08-16,Non_Residential,-13.8
532,Virginia,Alexandria,2020-08-17,Non_Residential,-38.0
533,Virginia,Alexandria,2020-08-18,Non_Residential,-35.75
534,Virginia,Alexandria,2020-08-19,Non_Residential,-36.5
535,Virginia,Alexandria,2020-08-20,Non_Residential,-35.5
536,Virginia,Alexandria,2020-08-21,Non_Residential,-34.25
537,Virginia,Alexandria,2020-08-22,Non_Residential,-19.0
538,Virginia,Alexandria,2020-08-23,Non_Residential,-23.0
539,Virginia,Alexandria,2020-08-24,Non_Residential,-38.5
540,Virginia,Alexandria,2020-08-25,Non_Residential,-37.25
541,Virginia,Alexandria,2020-08-26,Non_Residential,-34.5
542,Virginia,Alexandria,2020-08-27,Non_Residential,-35.0
543,Virginia,Alexandria,2020-08-28,Non_Residential,-36.0
544,Virginia,Alexandria,2020-08-29,Non_Residential,-19.666666666666668
545,Virginia,Alexandria,2020-08-30,Non_Residential,-19.5
546,Virginia,Alexandria,2020-08-31,Non_Residential,-39.75
547,Virginia,Alexandria,2020-09-01,Non_Residential,-33.75
548,Virginia,Alleghany County,2020-03-02,Non_Residential,9.0
549,Virginia,Alleghany County,2020-03-03,Non_Residential,11.333333333333334
550,Virginia,Alleghany County,2020-03-04,Non_Residential,7.333333333333333
551,Virginia,Alleghany County,2020-03-05,Non_Residential,8.666666666666666
552,Virginia,Alleghany County,2020-03-06,Non_Residential,7.666666666666667
553,Virginia,Alleghany County,2020-03-07,Non_Residential,5.333333333333333
554,Virginia,Alleghany County,2020-03-08,Non_Residential,13.333333333333334
555,Virginia,Alleghany County,2020-03-09,Non_Residential,5.0
556,Virginia,Alleghany County,2020-03-10,Non_Residential,0.6666666666666666
557,Virginia,Alleghany County,2020-03-11,Non_Residential,12.0
558,Virginia,Alleghany County,2020-03-12,Non_Residential,1.6666666666666667
559,Virginia,Alleghany County,2020-03-13,Non_Residential,1.6666666666666667
560,Virginia,Alleghany County,2020-03-14,Non_Residential,6.666666666666667
561,Virginia,Alleghany County,2020-03-15,Non_Residential,-3.0
562,Virginia,Alleghany County,2020-03-16,Non_Residential,-6.666666666666667
563,Virginia,Alleghany County,2020-03-17,Non_Residential,-5.0
564,Virginia,Alleghany County,2020-03-18,Non_Residential,-10.333333333333334
565,Virginia,Alleghany County,2020-03-19,Non_Residential,-13.0
566,Virginia,Alleghany County,2020-03-20,Non_Residential,-12.666666666666666
567,Virginia,Alleghany County,2020-03-21,Non_Residential,-10.0
568,Virginia,Alleghany County,2020-03-22,Non_Residential,-7.666666666666667
569,Virginia,Alleghany County,2020-03-23,Non_Residential,-20.0
570,Virginia,Alleghany County,2020-03-24,Non_Residential,-19.666666666666668
571,Virginia,Alleghany County,2020-03-25,Non_Residential,-23.666666666666668
572,Virginia,Alleghany County,2020-03-26,Non_Residential,-22.333333333333332
573,Virginia,Alleghany County,2020-03-27,Non_Residential,-27.0
574,Virginia,Alleghany County,2020-03-28,Non_Residential,-20.666666666666668
575,Virginia,Alleghany County,2020-03-29,Non_Residential,-22.333333333333332
576,Virginia,Alleghany County,2020-03-30,Non_Residential,-20.666666666666668
577,Virginia,Alleghany County,2020-03-31,Non_Residential,-27.0
578,Virginia,Alleghany County,2020-04-01,Non_Residential,-26.333333333333332
579,Virginia,Alleghany County,2020-04-02,Non_Residential,-27.0
580,Virginia,Alleghany County,2020-04-03,Non_Residential,-24.333333333333332
581,Virginia,Alleghany County,2020-04-04,Non_Residential,-23.0
582,Virginia,Alleghany County,2020-04-05,Non_Residential,-21.666666666666668
583,Virginia,Alleghany County,2020-04-06,Non_Residential,-27.5
584,Virginia,Alleghany County,2020-04-07,Non_Residential,-20.5
585,Virginia,Alleghany County,2020-04-08,Non_Residential,-26.0
586,Virginia,Alleghany County,2020-04-09,Non_Residential,-28.5
587,Virginia,Alleghany County,2020-04-10,Non_Residential,-33.0
588,Virginia,Alleghany County,2020-04-11,Non_Residential,-23.5
589,Virginia,Alleghany County,2020-04-12,Non_Residential,-31.5
590,Virginia,Alleghany County,2020-04-13,Non_Residential,-31.0
591,Virginia,Alleghany County,2020-04-14,Non_Residential,-23.0
592,Virginia,Alleghany County,2020-04-15,Non_Residential,-25.5
593,Virginia,Alleghany County,2020-04-16,Non_Residential,-24.5
594,Virginia,Alleghany County,2020-04-17,Non_Residential,-23.0
595,Virginia,Alleghany County,2020-04-18,Non_Residential,-23.0
596,Virginia,Alleghany County,2020-04-19,Non_Residential,-26.0
597,Virginia,Alleghany County,2020-04-20,Non_Residential,-27.0
598,Virginia,Alleghany County,2020-04-21,Non_Residential,-27.5
599,Virginia,Alleghany County,2020-04-22,Non_Residential,-26.5
600,Virginia,Alleghany County,2020-04-23,Non_Residential,-29.5
601,Virginia,Alleghany County,2020-04-24,Non_Residential,-25.5
602,Virginia,Alleghany County,2020-04-25,Non_Residential,-22.5
603,Virginia,Alleghany County,2020-04-26,Non_Residential,-22.5
604,Virginia,Alleghany County,2020-04-27,Non_Residential,-27.0
605,Virginia,Alleghany County,2020-04-28,Non_Residential,-24.0
606,Virginia,Alleghany County,2020-04-29,Non_Residential,-20.0
607,Virginia,Alleghany County,2020-04-30,Non_Residential,-24.5
608,Virginia,Alleghany County,2020-05-01,Non_Residential,-19.0
609,Virginia,Alleghany County,2020-05-02,Non_Residential,-19.0
610,Virginia,Alleghany County,2020-05-03,Non_Residential,-12.0
611,Virginia,Alleghany County,2020-05-04,Non_Residential,-22.0
612,Virginia,Alleghany County,2020-05-05,Non_Residential,-25.0
613,Virginia,Alleghany County,2020-05-06,Non_Residential,-22.5
614,Virginia,Alleghany County,2020-05-07,Non_Residential,-23.5
615,Virginia,Alleghany County,2020-05-08,Non_Residential,-27.0
616,Virginia,Alleghany County,2020-05-09,Non_Residential,-22.0
617,Virginia,Alleghany County,2020-05-10,Non_Residential,-11.5
618,Virginia,Alleghany County,2020-05-11,Non_Residential,-16.0
619,Virginia,Alleghany County,2020-05-12,Non_Residential,-14.0
620,Virginia,Alleghany County,2020-05-13,Non_Residential,-22.0
621,Virginia,Alleghany County,2020-05-14,Non_Residential,-22.5
622,Virginia,Alleghany County,2020-05-15,Non_Residential,-22.0
623,Virginia,Alleghany County,2020-05-16,Non_Residential,-13.0
624,Virginia,Alleghany County,2020-05-17,Non_Residential,-7.5
625,Virginia,Alleghany County,2020-05-18,Non_Residential,-17.5
626,Virginia,Alleghany County,2020-05-19,Non_Residential,-20.0
627,Virginia,Alleghany County,2020-05-20,Non_Residential,-21.5
628,Virginia,Alleghany County,2020-05-21,Non_Residential,-17.0
629,Virginia,Alleghany County,2020-05-22,Non_Residential,-14.5
630,Virginia,Alleghany County,2020-05-23,Non_Residential,-14.0
631,Virginia,Alleghany County,2020-05-24,Non_Residential,-14.0
632,Virginia,Alleghany County,2020-05-25,Non_Residential,-35.5
633,Virginia,Alleghany County,2020-05-26,Non_Residential,-14.5
634,Virginia,Alleghany County,2020-05-27,Non_Residential,-17.5
635,Virginia,Alleghany County,2020-05-28,Non_Residential,-16.0
636,Virginia,Alleghany County,2020-05-29,Non_Residential,-7.0
637,Virginia,Alleghany County,2020-05-30,Non_Residential,-6.0
638,Virginia,Alleghany County,2020-05-31,Non_Residential,-10.0
639,Virginia,Alleghany County,2020-06-01,Non_Residential,-10.5
640,Virginia,Alleghany County,2020-06-02,Non_Residential,-11.0
641,Virginia,Alleghany County,2020-06-03,Non_Residential,-15.0
642,Virginia,Alleghany County,2020-06-04,Non_Residential,-16.0
643,Virginia,Alleghany County,2020-06-05,Non_Residential,-16.0
644,Virginia,Alleghany County,2020-06-06,Non_Residential,-8.0
645,Virginia,Alleghany County,2020-06-07,Non_Residential,-15.0
646,Virginia,Alleghany County,2020-06-08,Non_Residential,-13.0
647,Virginia,Alleghany County,2020-06-09,Non_Residential,-9.0
648,Virginia,Alleghany County,2020-06-10,Non_Residential,-10.5
649,Virginia,Alleghany County,2020-06-11,Non_Residential,-16.0
650,Virginia,Alleghany County,2020-06-12,Non_Residential,-8.0
651,Virginia,Alleghany County,2020-06-13,Non_Residential,-9.0
652,Virginia,Alleghany County,2020-06-14,Non_Residential,-20.0
653,Virginia,Alleghany County,2020-06-15,Non_Residential,-3.5
654,Virginia,Alleghany County,2020-06-16,Non_Residential,-11.0
655,Virginia,Alleghany County,2020-06-17,Non_Residential,-12.5
656,Virginia,Alleghany County,2020-06-18,Non_Residential,-11.0
657,Virginia,Alleghany County,2020-06-19,Non_Residential,-5.5
658,Virginia,Alleghany County,2020-06-20,Non_Residential,-13.0
659,Virginia,Alleghany County,2020-06-21,Non_Residential,-22.0
660,Virginia,Alleghany County,2020-06-22,Non_Residential,-10.0
661,Virginia,Alleghany County,2020-06-23,Non_Residential,-12.0
662,Virginia,Alleghany County,2020-06-24,Non_Residential,-5.0
663,Virginia,Alleghany County,2020-06-25,Non_Residential,-2.0
664,Virginia,Alleghany County,2020-06-26,Non_Residential,2.0
665,Virginia,Alleghany County,2020-06-27,Non_Residential,-21.0
666,Virginia,Alleghany County,2020-06-28,Non_Residential,-16.0
667,Virginia,Alleghany County,2020-06-29,Non_Residential,-6.5
668,Virginia,Alleghany County,2020-06-30,Non_Residential,-6.0
669,Virginia,Alleghany County,2020-07-01,Non_Residential,-2.5
670,Virginia,Alleghany County,2020-07-02,Non_Residential,0.0
671,Virginia,Alleghany County,2020-07-03,Non_Residential,-6.0
672,Virginia,Alleghany County,2020-07-04,Non_Residential,-15.0
673,Virginia,Alleghany County,2020-07-05,Non_Residential,-15.0
674,Virginia,Alleghany County,2020-07-06,Non_Residential,-0.5
675,Virginia,Alleghany County,2020-07-07,Non_Residential,-3.0
676,Virginia,Alleghany County,2020-07-08,Non_Residential,-6.5
677,Virginia,Alleghany County,2020-07-09,Non_Residential,-1.5
678,Virginia,Alleghany County,2020-07-10,Non_Residential,-0.5
679,Virginia,Alleghany County,2020-07-11,Non_Residential,-10.0
680,Virginia,Alleghany County,2020-07-12,Non_Residential,-9.0
681,Virginia,Alleghany County,2020-07-13,Non_Residential,-10.5
682,Virginia,Alleghany County,2020-07-14,Non_Residential,-2.0
683,Virginia,Alleghany County,2020-07-15,Non_Residential,-11.0
684,Virginia,Alleghany County,2020-07-16,Non_Residential,-5.0
685,Virginia,Alleghany County,2020-07-17,Non_Residential,4.0
686,Virginia,Alleghany County,2020-07-18,Non_Residential,-15.0
687,Virginia,Alleghany County,2020-07-19,Non_Residential,-21.0
688,Virginia,Alleghany County,2020-07-20,Non_Residential,-5.5
689,Virginia,Alleghany County,2020-07-21,Non_Residential,-9.5
690,Virginia,Alleghany County,2020-07-22,Non_Residential,-6.5
691,Virginia,Alleghany County,2020-07-23,Non_Residential,-4.0
692,Virginia,Alleghany County,2020-07-24,Non_Residential,6.0
693,Virginia,Alleghany County,2020-07-25,Non_Residential,-4.0
694,Virginia,Alleghany County,2020-07-26,Non_Residential,-10.0
695,Virginia,Alleghany County,2020-07-27,Non_Residential,-0.5
696,Virginia,Alleghany County,2020-07-28,Non_Residential,-1.5
697,Virginia,Alleghany County,2020-07-29,Non_Residential,-4.0
698,Virginia,Alleghany County,2020-07-30,Non_Residential,-7.5
699,Virginia,Alleghany County,2020-07-31,Non_Residential,4.5
700,Virginia,Alleghany County,2020-08-01,Non_Residential,-7.0
701,Virginia,Alleghany County,2020-08-02,Non_Residential,-13.0
702,Virginia,Alleghany County,2020-08-03,Non_Residential,-3.0
703,Virginia,Alleghany County,2020-08-04,Non_Residential,-4.5
704,Virginia,Alleghany County,2020-08-05,Non_Residential,2.0
705,Virginia,Alleghany County,2020-08-06,Non_Residential,-5.5
706,Virginia,Alleghany County,2020-08-07,Non_Residential,-3.5
707,Virginia,Alleghany County,2020-08-08,Non_Residential,-2.0
708,Virginia,Alleghany County,2020-08-09,Non_Residential,-4.0
709,Virginia,Alleghany County,2020-08-10,Non_Residential,-7.5
710,Virginia,Alleghany County,2020-08-11,Non_Residential,-3.5
711,Virginia,Alleghany County,2020-08-12,Non_Residential,-10.0
712,Virginia,Alleghany County,2020-08-13,Non_Residential,-8.5
713,Virginia,Alleghany County,2020-08-14,Non_Residential,-7.5
714,Virginia,Alleghany County,2020-08-15,Non_Residential,-12.0
715,Virginia,Alleghany County,2020-08-16,Non_Residential,-8.0
716,Virginia,Amelia County,2020-03-02,Non_Residential,5.666666666666667
